,a,b,c,d,e,f,X,Y,Sum_Total,Sum_ml,slots_usage
1614,0,10,26,9,6,0,1512,648,51,2160,4
1615,0,10,26,9,10,0,1656,648,55,2304,4
1616,0,10,26,9,14,0,1800,648,59,2448,4
1617,0,10,26,9,18,0,1944,648,63,2592,4
1618,0,10,26,10,2,0,1512,648,48,2160,4
1619,0,10,26,10,6,0,1656,648,52,2304,4
1620,0,10,26,10,10,0,1800,648,56,2448,4
1621,0,10,26,10,14,0,1944,648,60,2592,4
1622,0,10,26,10,18,0,2088,648,64,2736,4
1623,0,10,26,11,2,0,1656,648,49,2304,4
1624,0,10,26,11,6,0,1800,648,53,2448,4
1625,0,10,26,11,10,0,1944,648,57,2592,4
1626,0,10,26,11,14,0,2088,648,61,2736,4
1627,0,10,26,12,2,0,1800,648,50,2448,4
1628,0,10,26,12,6,0,1944,648,54,2592,4
1629,0,10,26,12,10,0,2088,648,58,2736,4
1630,0,10,26,12,14,0,2232,648,62,2880,4
1631,0,10,26,13,2,0,1944,648,51,2592,4
1632,0,10,26,13,6,0,2088,648,55,2736,4
1633,0,10,26,13,10,0,2232,648,59,2880,4
1634,0,10,26,13,14,0,2376,648,63,3024,4
1635,0,10,26,14,2,0,2088,648,52,2736,4
1636,0,10,26,14,6,0,2232,648,56,2880,4
1637,0,10,26,14,10,0,2376,648,60,3024,4
1638,0,10,26,15,2,0,2232,648,53,2880,4
1639,0,10,26,15,6,0,2376,648,57,3024,4
1640,0,10,26,16,2,0,2376,648,54,3024,4
1641,0,10,34,12,0,7,1840,752,63,2592,4
1642,0,10,34,13,0,7,1984,752,64,2736,4
1643,0,11,3,0,9,37,916,380,60,1296,4
1644,0,11,3,0,13,28,916,380,55,1296,4
1645,0,11,3,0,13,37,1060,380,64,1440,4
1646,0,11,3,0,17,19,916,380,50,1296,4
1647,0,11,3,0,17,28,1060,380,59,1440,4
1648,0,11,3,0,21,10,916,380,45,1296,4
1649,0,11,3,0,21,19,1060,380,54,1440,4
1650,0,11,3,0,21,28,1204,380,63,1584,4
1651,0,11,3,0,25,1,916,380,40,1296,4
1652,0,11,3,0,25,10,1060,380,49,1440,4
1653,0,11,3,0,25,19,1204,380,58,1584,4
1654,0,11,3,0,29,1,1060,380,44,1440,4
1655,0,11,3,0,29,10,1204,380,53,1584,4
1656,0,11,3,0,29,19,1348,380,62,1728,4
1657,0,11,3,0,33,1,1204,380,48,1584,4
1658,0,11,3,0,33,10,1348,380,57,1728,4
1659,0,11,3,0,37,1,1348,380,52,1728,4
1660,0,11,3,0,37,10,1492,380,61,1872,4
1661,0,11,3,0,41,1,1492,380,56,1872,4
1662,0,11,7,0,24,18,1152,432,60,1584,4
1663,0,11,7,0,28,9,1152,432,55,1584,4
1664,0,11,7,0,28,18,1296,432,64,1728,4
1665,0,11,7,0,32,0,1152,432,50,1584,3
1666,0,11,7,0,32,9,1296,432,59,1728,4
1667,0,11,7,0,36,0,1296,432,54,1728,3
1668,0,11,7,0,36,9,1440,432,63,1872,4
1669,0,11,7,0,40,0,1440,432,58,1872,3
1670,0,11,7,0,44,0,1584,432,62,2016,3
1671,0,11,7,1,28,0,1152,432,47,1584,4
1672,0,11,7,1,32,0,1296,432,51,1728,4
1673,0,11,7,1,36,0,1440,432,55,1872,4
1674,0,11,7,1,40,0,1584,432,59,2016,4
1675,0,11,7,1,44,0,1728,432,63,2160,4
1676,0,11,7,2,24,0,1152,432,44,1584,4
1677,0,11,7,2,28,0,1296,432,48,1728,4
1678,0,11,7,2,32,0,1440,432,52,1872,4
1679,0,11,7,2,36,0,1584,432,56,2016,4
1680,0,11,7,2,40,0,1728,432,60,2160,4
1681,0,11,7,3,20,0,1152,432,41,1584,4
1682,0,11,7,3,24,0,1296,432,45,1728,4
1683,0,11,7,3,28,0,1440,432,49,1872,4
1684,0,11,7,3,32,0,1584,432,53,2016,4
1685,0,11,7,3,36,0,1728,432,57,2160,4
1686,0,11,7,4,0,36,1152,432,58,1584,4
1687,0,11,7,4,16,0,1152,432,38,1584,4
1688,0,11,7,4,20,0,1296,432,42,1728,4
1689,0,11,7,4,24,0,1440,432,46,1872,4
1690,0,11,7,4,28,0,1584,432,50,2016,4
1691,0,11,7,4,32,0,1728,432,54,2160,4
1692,0,11,7,5,0,27,1152,432,50,1584,4
1693,0,11,7,5,0,36,1296,432,59,1728,4
1694,0,11,7,5,12,0,1152,432,35,1584,4
1695,0,11,7,5,16,0,1296,432,39,1728,4
1696,0,11,7,5,20,0,1440,432,43,1872,4
1697,0,11,7,5,24,0,1584,432,47,2016,4
1698,0,11,7,5,28,0,1728,432,51,2160,4
1699,0,11,7,6,0,18,1152,432,42,1584,4
1700,0,11,7,6,0,27,1296,432,51,1728,4
1701,0,11,7,6,0,36,1440,432,60,1872,4
1702,0,11,7,6,8,0,1152,432,32,1584,4
1703,0,11,7,6,12,0,1296,432,36,1728,4
1704,0,11,7,6,16,0,1440,432,40,1872,4
1705,0,11,7,6,20,0,1584,432,44,2016,4
1706,0,11,7,6,24,0,1728,432,48,2160,4
1707,0,11,7,7,0,9,1152,432,34,1584,4
1708,0,11,7,7,0,18,1296,432,43,1728,4
1709,0,11,7,7,0,27,1440,432,52,1872,4
1710,0,11,7,7,0,36,1584,432,61,2016,4
1711,0,11,7,7,4,0,1152,432,29,1584,4
1712,0,11,7,7,8,0,1296,432,33,1728,4
1713,0,11,7,7,12,0,1440,432,37,1872,4
1714,0,11,7,7,16,0,1584,432,41,2016,4
1715,0,11,7,7,20,0,1728,432,45,2160,4
1716,0,11,7,8,0,0,1152,432,26,1584,3
1717,0,11,7,8,0,9,1296,432,35,1728,4
1718,0,11,7,8,0,18,1440,432,44,1872,4
1719,0,11,7,8,0,27,1584,432,53,2016,4
1720,0,11,7,8,0,36,1728,432,62,2160,4
1721,0,11,7,8,4,0,1296,432,30,1728,4
1722,0,11,7,8,8,0,1440,432,34,1872,4
1723,0,11,7,8,12,0,1584,432,38,2016,4
1724,0,11,7,8,16,0,1728,432,42,2160,4
1725,0,11,7,9,0,0,1296,432,27,1728,3
1726,0,11,7,9,0,9,1440,432,36,1872,4
1727,0,11,7,9,0,18,1584,432,45,2016,4
1728,0,11,7,9,0,27,1728,432,54,2160,4
1729,0,11,7,9,4,0,1440,432,31,1872,4
1730,0,11,7,9,8,0,1584,432,35,2016,4
1731,0,11,7,9,12,0,1728,432,39,2160,4
1732,0,11,7,10,0,0,1440,432,28,1872,3
1733,0,11,7,10,0,9,1584,432,37,2016,4
1734,0,11,7,10,0,18,1728,432,46,2160,4
1735,0,11,7,10,4,0,1584,432,32,2016,4
1736,0,11,7,10,8,0,1728,432,36,2160,4
1737,0,11,7,11,0,0,1584,432,29,2016,3
1738,0,11,7,11,0,9,1728,432,38,2160,4
1739,0,11,7,11,4,0,1728,432,33,2160,4
1740,0,11,7,12,0,0,1728,432,30,2160,3
1741,0,11,11,0,31,8,1244,484,61,1728,4
1742,0,11,23,9,0,14,1520,640,57,2160,4
1743,0,11,23,10,0,5,1520,640,49,2160,4
1744,0,11,23,10,0,14,1664,640,58,2304,4
1745,0,11,23,11,0,5,1664,640,50,2304,4
1746,0,11,23,11,0,14,1808,640,59,2448,4
1747,0,11,23,12,0,5,1808,640,51,2448,4
1748,0,11,23,12,0,14,1952,640,60,2592,4
1749,0,11,23,13,0,5,1952,640,52,2592,4
1750,0,11,23,13,0,14,2096,640,61,2736,4
1751,0,11,23,14,0,5,2096,640,53,2736,4
1752,0,11,23,14,0,14,2240,640,62,2880,4
1753,0,11,23,15,0,5,2240,640,54,2880,4
1754,0,11,23,15,0,14,2384,640,63,3024,4
1755,0,11,23,16,0,5,2384,640,55,3024,4
1756,0,12,0,0,7,42,924,372,61,1296,3
1757,0,12,0,0,11,33,924,372,56,1296,3
1758,0,12,0,0,15,24,924,372,51,1296,3
1759,0,12,0,0,15,33,1068,372,60,1440,3
1760,0,12,0,0,19,15,924,372,46,1296,3
1761,0,12,0,0,19,24,1068,372,55,1440,3
1762,0,12,0,0,19,33,1212,372,64,1584,3
1763,0,12,0,0,23,6,924,372,41,1296,3
1764,0,12,0,0,23,15,1068,372,50,1440,3
1765,0,12,0,0,23,24,1212,372,59,1584,3
1766,0,12,0,0,27,6,1068,372,45,1440,3
1767,0,12,0,0,27,15,1212,372,54,1584,3
1768,0,12,0,0,27,24,1356,372,63,1728,3
1769,0,12,0,0,31,6,1212,372,49,1584,3
1770,0,12,0,0,31,15,1356,372,58,1728,3
1771,0,12,0,0,35,6,1356,372,53,1728,3
1772,0,12,0,1,3,42,924,372,58,1296,4
1773,0,12,0,1,7,33,924,372,53,1296,4
1774,0,12,0,1,7,42,1068,372,62,1440,4
1775,0,12,0,1,11,24,924,372,48,1296,4
1776,0,12,0,1,11,33,1068,372,57,1440,4
1777,0,12,0,1,15,15,924,372,43,1296,4
1778,0,12,0,1,15,24,1068,372,52,1440,4
1779,0,12,0,1,15,33,1212,372,61,1584,4
1780,0,12,0,1,19,6,924,372,38,1296,4
1781,0,12,0,1,19,15,1068,372,47,1440,4
1782,0,12,0,1,19,24,1212,372,56,1584,4
1783,0,12,0,1,23,6,1068,372,42,1440,4
1784,0,12,0,1,23,15,1212,372,51,1584,4
1785,0,12,0,1,23,24,1356,372,60,1728,4
1786,0,12,0,1,27,6,1212,372,46,1584,4
1787,0,12,0,1,27,15,1356,372,55,1728,4
1788,0,12,0,1,31,6,1356,372,50,1728,4
1789,0,12,0,2,3,33,924,372,50,1296,4
1790,0,12,0,2,3,42,1068,372,59,1440,4
1791,0,12,0,2,7,24,924,372,45,1296,4
1792,0,12,0,2,7,33,1068,372,54,1440,4
1793,0,12,0,2,7,42,1212,372,63,1584,4
1794,0,12,0,2,11,15,924,372,40,1296,4
1795,0,12,0,2,11,24,1068,372,49,1440,4
1796,0,12,0,2,11,33,1212,372,58,1584,4
1797,0,12,0,2,15,6,924,372,35,1296,4
1798,0,12,0,2,15,15,1068,372,44,1440,4
1799,0,12,0,2,15,24,1212,372,53,1584,4
1800,0,12,0,2,15,33,1356,372,62,1728,4
1801,0,12,0,2,19,6,1068,372,39,1440,4
1802,0,12,0,2,19,15,1212,372,48,1584,4
1803,0,12,0,2,19,24,1356,372,57,1728,4
1804,0,12,0,2,23,6,1212,372,43,1584,4
1805,0,12,0,2,23,15,1356,372,52,1728,4
1806,0,12,0,2,27,6,1356,372,47,1728,4
1807,0,12,0,3,3,24,924,372,42,1296,4
1808,0,12,0,3,3,33,1068,372,51,1440,4
1809,0,12,0,3,3,42,1212,372,60,1584,4
1810,0,12,0,3,7,15,924,372,37,1296,4
1811,0,12,0,3,7,24,1068,372,46,1440,4
1812,0,12,0,3,7,33,1212,372,55,1584,4
1813,0,12,0,3,7,42,1356,372,64,1728,4
1814,0,12,0,3,11,6,924,372,32,1296,4
1815,0,12,0,3,11,15,1068,372,41,1440,4
1816,0,12,0,3,11,24,1212,372,50,1584,4
1817,0,12,0,3,11,33,1356,372,59,1728,4
1818,0,12,0,3,15,6,1068,372,36,1440,4
1819,0,12,0,3,15,15,1212,372,45,1584,4
1820,0,12,0,3,15,24,1356,372,54,1728,4
1821,0,12,0,3,19,6,1212,372,40,1584,4
1822,0,12,0,3,19,15,1356,372,49,1728,4
1823,0,12,0,3,23,6,1356,372,44,1728,4
1824,0,12,0,4,3,15,924,372,34,1296,4
1825,0,12,0,4,3,24,1068,372,43,1440,4
1826,0,12,0,4,3,33,1212,372,52,1584,4
1827,0,12,0,4,3,42,1356,372,61,1728,4
1828,0,12,0,4,7,6,924,372,29,1296,4
1829,0,12,0,4,7,15,1068,372,38,1440,4
1830,0,12,0,4,7,24,1212,372,47,1584,4
1831,0,12,0,4,7,33,1356,372,56,1728,4
1832,0,12,0,4,11,6,1068,372,33,1440,4
1833,0,12,0,4,11,15,1212,372,42,1584,4
1834,0,12,0,4,11,24,1356,372,51,1728,4
1835,0,12,0,4,15,6,1212,372,37,1584,4
1836,0,12,0,4,15,15,1356,372,46,1728,4
1837,0,12,0,4,19,6,1356,372,41,1728,4
1838,0,12,0,5,3,6,924,372,26,1296,4
1839,0,12,0,5,3,15,1068,372,35,1440,4
1840,0,12,0,5,3,24,1212,372,44,1584,4
1841,0,12,0,5,3,33,1356,372,53,1728,4
1842,0,12,0,5,7,6,1068,372,30,1440,4
1843,0,12,0,5,7,15,1212,372,39,1584,4
1844,0,12,0,5,7,24,1356,372,48,1728,4
1845,0,12,0,5,11,6,1212,372,34,1584,4
1846,0,12,0,5,11,15,1356,372,43,1728,4
1847,0,12,0,5,15,6,1356,372,38,1728,4
1848,0,12,0,6,3,6,1068,372,27,1440,4
1849,0,12,0,6,3,15,1212,372,36,1584,4
1850,0,12,0,6,3,24,1356,372,45,1728,4
1851,0,12,0,6,7,6,1212,372,31,1584,4
1852,0,12,0,6,7,15,1356,372,40,1728,4
1853,0,12,0,6,11,6,1356,372,35,1728,4
1854,0,12,0,7,3,6,1212,372,28,1584,4
1855,0,12,0,7,3,15,1356,372,37,1728,4
1856,0,12,0,7,7,6,1356,372,32,1728,4
1857,0,12,0,8,3,6,1356,372,29,1728,4
1858,0,12,4,0,14,32,1016,424,62,1440,4
1859,0,12,4,0,18,23,1016,424,57,1440,4
1860,0,12,4,0,22,14,1016,424,52,1440,4
1861,0,12,4,0,22,23,1160,424,61,1584,4
1862,0,12,4,0,26,5,1016,424,47,1440,4
1863,0,12,4,0,26,14,1160,424,56,1584,4
1864,0,12,4,0,30,5,1160,424,51,1584,4
1865,0,12,4,0,30,14,1304,424,60,1728,4
1866,0,12,4,0,34,5,1304,424,55,1728,4
1867,0,12,4,0,34,14,1448,424,64,1872,4
1868,0,12,4,0,38,5,1448,424,59,1872,4
1869,0,12,4,0,42,5,1592,424,63,2016,4
1870,0,12,8,0,29,13,1252,476,62,1728,4
1871,0,12,8,0,33,4,1252,476,57,1728,4
1872,0,12,8,0,37,4,1396,476,61,1872,4
1873,0,12,12,0,36,3,1344,528,63,1872,4
1874,0,12,12,6,0,30,1344,528,60,1872,4
1875,0,12,12,7,0,21,1344,528,52,1872,4
1876,0,12,12,7,0,30,1488,528,61,2016,4
1877,0,12,12,8,0,12,1344,528,44,1872,4
1878,0,12,12,8,0,21,1488,528,53,2016,4
1879,0,12,12,8,0,30,1632,528,62,2160,4
1880,0,12,12,9,0,3,1344,528,36,1872,4
1881,0,12,12,9,0,12,1488,528,45,2016,4
1882,0,12,12,9,0,21,1632,528,54,2160,4
1883,0,12,12,9,0,30,1776,528,63,2304,4
1884,0,12,12,10,0,3,1488,528,37,2016,4
1885,0,12,12,10,0,12,1632,528,46,2160,4
1886,0,12,12,10,0,21,1776,528,55,2304,4
1887,0,12,12,10,0,30,1920,528,64,2448,4
1888,0,12,12,11,0,3,1632,528,38,2160,4
1889,0,12,12,11,0,12,1776,528,47,2304,4
1890,0,12,12,11,0,21,1920,528,56,2448,4
1891,0,12,12,12,0,3,1776,528,39,2304,4
1892,0,12,12,12,0,12,1920,528,48,2448,4
1893,0,12,12,12,0,21,2064,528,57,2592,4
1894,0,12,12,13,0,3,1920,528,40,2448,4
1895,0,12,12,13,0,12,2064,528,49,2592,4
1896,0,12,12,14,0,3,2064,528,41,2592,4
1897,0,12,24,6,21,0,1620,684,63,2304,4
1898,0,12,24,7,17,0,1620,684,60,2304,4
1899,0,12,24,7,21,0,1764,684,64,2448,4
1900,0,12,24,8,13,0,1620,684,57,2304,4
1901,0,12,24,8,17,0,1764,684,61,2448,4
1902,0,12,24,9,9,0,1620,684,54,2304,4
1903,0,12,24,9,13,0,1764,684,58,2448,4
1904,0,12,24,9,17,0,1908,684,62,2592,4
1905,0,12,24,10,5,0,1620,684,51,2304,4
1906,0,12,24,10,9,0,1764,684,55,2448,4
1907,0,12,24,10,13,0,1908,684,59,2592,4
1908,0,12,24,10,17,0,2052,684,63,2736,4
1909,0,12,24,11,1,0,1620,684,48,2304,4
1910,0,12,24,11,5,0,1764,684,52,2448,4
1911,0,12,24,11,9,0,1908,684,56,2592,4
1912,0,12,24,11,13,0,2052,684,60,2736,4
1913,0,12,24,11,17,0,2196,684,64,2880,4
1914,0,12,24,12,1,0,1764,684,49,2448,4
1915,0,12,24,12,5,0,1908,684,53,2592,4
1916,0,12,24,12,9,0,2052,684,57,2736,4
1917,0,12,24,12,13,0,2196,684,61,2880,4
1918,0,12,24,13,1,0,1908,684,50,2592,4
1919,0,12,24,13,5,0,2052,684,54,2736,4
1920,0,12,24,13,9,0,2196,684,58,2880,4
1921,0,12,24,13,13,0,2340,684,62,3024,4
1922,0,12,24,14,1,0,2052,684,51,2736,4
1923,0,12,24,14,5,0,2196,684,55,2880,4
1924,0,12,24,14,9,0,2340,684,59,3024,4
1925,0,12,24,15,1,0,2196,684,52,2880,4
1926,0,12,24,15,5,0,2340,684,56,3024,4
1927,0,12,24,16,1,0,2340,684,53,3024,4
1928,0,12,28,12,0,8,1856,736,60,2592,4
1929,0,12,28,13,0,8,2000,736,61,2736,4
1930,0,12,28,14,0,8,2144,736,62,2880,4
1931,0,12,28,15,0,8,2288,736,63,3024,4
1932,0,13,1,0,12,37,1024,416,63,1440,4
1933,0,13,1,0,16,28,1024,416,58,1440,4
1934,0,13,1,0,20,19,1024,416,53,1440,4
1935,0,13,1,0,20,28,1168,416,62,1584,4
1936,0,13,1,0,24,10,1024,416,48,1440,4
1937,0,13,1,0,24,19,1168,416,57,1584,4
1938,0,13,1,0,28,1,1024,416,43,1440,4
1939,0,13,1,0,28,10,1168,416,52,1584,4
1940,0,13,1,0,28,19,1312,416,61,1728,4
1941,0,13,1,0,32,1,1168,416,47,1584,4
1942,0,13,1,0,32,10,1312,416,56,1728,4
1943,0,13,1,0,36,1,1312,416,51,1728,4
1944,0,13,1,0,36,10,1456,416,60,1872,4
1945,0,13,1,0,40,1,1456,416,55,1872,4
1946,0,13,1,0,40,10,1600,416,64,2016,4
1947,0,13,1,0,44,1,1600,416,59,2016,4
1948,0,13,1,2,0,46,1024,416,62,1440,4
1949,0,13,1,3,0,37,1024,416,54,1440,4
1950,0,13,1,3,0,46,1168,416,63,1584,4
1951,0,13,1,4,0,28,1024,416,46,1440,4
1952,0,13,1,4,0,37,1168,416,55,1584,4
1953,0,13,1,4,0,46,1312,416,64,1728,4
1954,0,13,1,5,0,19,1024,416,38,1440,4
1955,0,13,1,5,0,28,1168,416,47,1584,4
1956,0,13,1,5,0,37,1312,416,56,1728,4
1957,0,13,1,6,0,10,1024,416,30,1440,4
1958,0,13,1,6,0,19,1168,416,39,1584,4
1959,0,13,1,6,0,28,1312,416,48,1728,4
1960,0,13,1,6,0,37,1456,416,57,1872,4
1961,0,13,1,7,0,1,1024,416,22,1440,4
1962,0,13,1,7,0,10,1168,416,31,1584,4
1963,0,13,1,7,0,19,1312,416,40,1728,4
1964,0,13,1,7,0,28,1456,416,49,1872,4
1965,0,13,1,7,0,37,1600,416,58,2016,4
1966,0,13,1,8,0,1,1168,416,23,1584,4
1967,0,13,1,8,0,10,1312,416,32,1728,4
1968,0,13,1,8,0,19,1456,416,41,1872,4
1969,0,13,1,8,0,28,1600,416,50,2016,4
1970,0,13,1,9,0,1,1312,416,24,1728,4
1971,0,13,1,9,0,10,1456,416,33,1872,4
1972,0,13,1,9,0,19,1600,416,42,2016,4
1973,0,13,1,10,0,1,1456,416,25,1872,4
1974,0,13,1,10,0,10,1600,416,34,2016,4
1975,0,13,1,11,0,1,1600,416,26,2016,4
1976,0,13,5,0,19,27,1116,468,64,1584,4
1977,0,13,5,0,23,18,1116,468,59,1584,4
1978,0,13,5,0,27,9,1116,468,54,1584,4
1979,0,13,5,0,27,18,1260,468,63,1728,4
1980,0,13,5,0,31,0,1116,468,49,1584,3
1981,0,13,5,0,31,9,1260,468,58,1728,4
1982,0,13,5,0,35,0,1260,468,53,1728,3
1983,0,13,5,0,35,9,1404,468,62,1872,4
1984,0,13,5,0,39,0,1404,468,57,1872,3
1985,0,13,5,0,43,0,1548,468,61,2016,3
1986,0,13,5,1,27,0,1116,468,46,1584,4
1987,0,13,5,1,31,0,1260,468,50,1728,4
1988,0,13,5,1,35,0,1404,468,54,1872,4
1989,0,13,5,1,39,0,1548,468,58,2016,4
1990,0,13,5,1,43,0,1692,468,62,2160,4
1991,0,13,5,2,23,0,1116,468,43,1584,4
1992,0,13,5,2,27,0,1260,468,47,1728,4
1993,0,13,5,2,31,0,1404,468,51,1872,4
1994,0,13,5,2,35,0,1548,468,55,2016,4
1995,0,13,5,2,39,0,1692,468,59,2160,4
1996,0,13,5,2,43,0,1836,468,63,2304,4
1997,0,13,5,3,19,0,1116,468,40,1584,4
1998,0,13,5,3,23,0,1260,468,44,1728,4
1999,0,13,5,3,27,0,1404,468,48,1872,4
2000,0,13,5,3,31,0,1548,468,52,2016,4
2001,0,13,5,3,35,0,1692,468,56,2160,4
2002,0,13,5,3,39,0,1836,468,60,2304,4
2003,0,13,5,4,15,0,1116,468,37,1584,4
2004,0,13,5,4,19,0,1260,468,41,1728,4
2005,0,13,5,4,23,0,1404,468,45,1872,4
2006,0,13,5,4,27,0,1548,468,49,2016,4
2007,0,13,5,4,31,0,1692,468,53,2160,4
2008,0,13,5,4,35,0,1836,468,57,2304,4
2009,0,13,5,5,11,0,1116,468,34,1584,4
2010,0,13,5,5,15,0,1260,468,38,1728,4
2011,0,13,5,5,19,0,1404,468,42,1872,4
2012,0,13,5,5,23,0,1548,468,46,2016,4
2013,0,13,5,5,27,0,1692,468,50,2160,4
2014,0,13,5,5,31,0,1836,468,54,2304,4
2015,0,13,5,6,7,0,1116,468,31,1584,4
2016,0,13,5,6,11,0,1260,468,35,1728,4
2017,0,13,5,6,15,0,1404,468,39,1872,4
2018,0,13,5,6,19,0,1548,468,43,2016,4
2019,0,13,5,6,23,0,1692,468,47,2160,4
2020,0,13,5,6,27,0,1836,468,51,2304,4
2021,0,13,5,7,3,0,1116,468,28,1584,4
2022,0,13,5,7,7,0,1260,468,32,1728,4
2023,0,13,5,7,11,0,1404,468,36,1872,4
2024,0,13,5,7,15,0,1548,468,40,2016,4
2025,0,13,5,7,19,0,1692,468,44,2160,4
2026,0,13,5,7,23,0,1836,468,48,2304,4
2027,0,13,5,8,3,0,1260,468,29,1728,4
2028,0,13,5,8,7,0,1404,468,33,1872,4
2029,0,13,5,8,11,0,1548,468,37,2016,4
2030,0,13,5,8,15,0,1692,468,41,2160,4
2031,0,13,5,8,19,0,1836,468,45,2304,4
2032,0,13,5,9,3,0,1404,468,30,1872,4
2033,0,13,5,9,7,0,1548,468,34,2016,4
2034,0,13,5,9,11,0,1692,468,38,2160,4
2035,0,13,5,9,15,0,1836,468,42,2304,4
2036,0,13,5,10,3,0,1548,468,31,2016,4
2037,0,13,5,10,7,0,1692,468,35,2160,4
2038,0,13,5,10,11,0,1836,468,39,2304,4
2039,0,13,5,11,3,0,1692,468,32,2160,4
2040,0,13,5,11,7,0,1836,468,36,2304,4
2041,0,13,5,12,3,0,1836,468,33,2304,4
2042,0,13,9,0,34,8,1352,520,64,1872,4
2043,0,13,17,8,0,24,1536,624,62,2160,4
2044,0,13,17,9,0,15,1536,624,54,2160,4
2045,0,13,17,9,0,24,1680,624,63,2304,4
2046,0,13,17,10,0,6,1536,624,46,2160,4
2047,0,13,17,10,0,15,1680,624,55,2304,4
2048,0,13,17,10,0,24,1824,624,64,2448,4
2049,0,13,17,11,0,6,1680,624,47,2304,4
2050,0,13,17,11,0,15,1824,624,56,2448,4
2051,0,13,17,12,0,6,1824,624,48,2448,4
2052,0,13,17,12,0,15,1968,624,57,2592,4
2053,0,13,17,13,0,6,1968,624,49,2592,4
2054,0,13,17,13,0,15,2112,624,58,2736,4
2055,0,13,17,14,0,6,2112,624,50,2736,4
2056,0,13,17,14,0,15,2256,624,59,2880,4
2057,0,13,17,15,0,6,2256,624,51,2880,4
2058,0,13,17,15,0,15,2400,624,60,3024,4
2059,0,13,17,16,0,6,2400,624,52,3024,4
2060,0,13,33,14,0,2,2048,832,62,2880,4
2061,0,13,33,15,0,2,2192,832,63,3024,4
2062,0,14,2,0,21,23,1124,460,60,1584,4
2063,0,14,2,0,25,14,1124,460,55,1584,4
2064,0,14,2,0,25,23,1268,460,64,1728,4
2065,0,14,2,0,29,5,1124,460,50,1584,4
2066,0,14,2,0,29,14,1268,460,59,1728,4
2067,0,14,2,0,33,5,1268,460,54,1728,4
2068,0,14,2,0,33,14,1412,460,63,1872,4
2069,0,14,2,0,37,5,1412,460,58,1872,4
2070,0,14,2,0,41,5,1556,460,62,2016,4
2071,0,14,6,0,28,13,1216,512,61,1728,4
2072,0,14,6,0,32,4,1216,512,56,1728,4
2073,0,14,6,0,36,4,1360,512,60,1872,4
2074,0,14,6,0,40,4,1504,512,64,2016,4
2075,0,14,6,4,0,40,1216,512,64,1728,4
2076,0,14,6,5,0,31,1216,512,56,1728,4
2077,0,14,6,6,0,22,1216,512,48,1728,4
2078,0,14,6,6,0,31,1360,512,57,1872,4
2079,0,14,6,7,0,13,1216,512,40,1728,4
2080,0,14,6,7,0,22,1360,512,49,1872,4
2081,0,14,6,7,0,31,1504,512,58,2016,4
2082,0,14,6,8,0,4,1216,512,32,1728,4
2083,0,14,6,8,0,13,1360,512,41,1872,4
2084,0,14,6,8,0,22,1504,512,50,2016,4
2085,0,14,6,8,0,31,1648,512,59,2160,4
2086,0,14,6,9,0,4,1360,512,33,1872,4
2087,0,14,6,9,0,13,1504,512,42,2016,4
2088,0,14,6,9,0,22,1648,512,51,2160,4
2089,0,14,6,9,0,31,1792,512,60,2304,4
2090,0,14,6,10,0,4,1504,512,34,2016,4
2091,0,14,6,10,0,13,1648,512,43,2160,4
2092,0,14,6,10,0,22,1792,512,52,2304,4
2093,0,14,6,10,0,31,1936,512,61,2448,4
2094,0,14,6,11,0,4,1648,512,35,2160,4
2095,0,14,6,11,0,13,1792,512,44,2304,4
2096,0,14,6,11,0,22,1936,512,53,2448,4
2097,0,14,6,12,0,4,1792,512,36,2304,4
2098,0,14,6,12,0,13,1936,512,45,2448,4
2099,0,14,6,13,0,4,1936,512,37,2448,4
2100,0,14,22,7,20,0,1728,720,63,2448,4
2101,0,14,22,8,16,0,1728,720,60,2448,4
2102,0,14,22,8,20,0,1872,720,64,2592,4
2103,0,14,22,9,12,0,1728,720,57,2448,4
2104,0,14,22,9,16,0,1872,720,61,2592,4
2105,0,14,22,10,0,18,1728,720,64,2448,4
2106,0,14,22,10,8,0,1728,720,54,2448,4
2107,0,14,22,10,12,0,1872,720,58,2592,4
2108,0,14,22,10,16,0,2016,720,62,2736,4
2109,0,14,22,11,0,9,1728,720,56,2448,4
2110,0,14,22,11,4,0,1728,720,51,2448,4
2111,0,14,22,11,8,0,1872,720,55,2592,4
2112,0,14,22,11,12,0,2016,720,59,2736,4
2113,0,14,22,11,16,0,2160,720,63,2880,4
2114,0,14,22,12,0,0,1728,720,48,2448,3
2115,0,14,22,12,0,9,1872,720,57,2592,4
2116,0,14,22,12,4,0,1872,720,52,2592,4
2117,0,14,22,12,8,0,2016,720,56,2736,4
2118,0,14,22,12,12,0,2160,720,60,2880,4
2119,0,14,22,12,16,0,2304,720,64,3024,4
2120,0,14,22,13,0,0,1872,720,49,2592,3
2121,0,14,22,13,0,9,2016,720,58,2736,4
2122,0,14,22,13,4,0,2016,720,53,2736,4
2123,0,14,22,13,8,0,2160,720,57,2880,4
2124,0,14,22,13,12,0,2304,720,61,3024,4
2125,0,14,22,14,0,0,2016,720,50,2736,3
2126,0,14,22,14,0,9,2160,720,59,2880,4
2127,0,14,22,14,4,0,2160,720,54,2880,4
2128,0,14,22,14,8,0,2304,720,58,3024,4
2129,0,14,22,15,0,0,2160,720,51,2880,3
2130,0,14,22,15,0,9,2304,720,60,3024,4
2131,0,14,22,15,4,0,2304,720,55,3024,4
